SL. No.,Class,Age,time,adv_bookdays,weekday,month,monthday,demand,from_ind,to_ind,Fare
2126,1,21,34,38,3,1,3,2,5,1,6889.59
2127,0,41,35,10,5,9,7,1,4,1,8587.75
2128,1,15,35,6,2,8,27,1,4,1,12699.96
2132,1,49,37,43,4,5,16,2,5,1,7395.87
2133,0,24,43,42,0,2,6,1,4,1,5681.97
2134,0,39,36,27,6,7,6,1,7,1,7390.86
2135,0,75,39,40,0,7,14,2,2,1,7910.79
2136,0,16,27,53,3,10,9,1,4,1,3265.62
2137,1,19,42,44,3,6,20,1,2,1,7962.06
2138,0,70,35,23,1,8,12,1,6,1,6465.27
2140,0,54,31,16,6,9,8,1,5,1,4627.24
2141,0,40,45,2,3,0,13,1,7,1,10510.65
2142,1,54,36,26,6,2,12,1,2,1,21622.08
2143,0,36,43,0,1,7,1,2,2,1,8285.93
2144,1,66,39,18,3,8,28,3,5,1,10759.43
2145,1,24,40,11,1,4,23,1,2,1,10712.98
2146,0,47,46,23,4,8,22,1,5,1,3101.63
2148,1,44,25,15,3,5,15,1,2,1,11673.04
2149,0,58,40,1,1,7,22,1,2,1,6735.61
2151,1,42,39,12,6,6,16,1,2,1,28939.85
2152,0,42,37,14,3,2,30,1,2,1,7611.77
2154,1,34,36,7,4,7,18,1,6,1,17209.56
2155,0,79,28,16,5,6,1,1,2,1,5686.73
2156,0,39,31,2,1,7,22,1,5,1,8419.64
2157,0,72,24,26,2,7,2,1,6,1,4308.05
2158,0,29,35,28,5,8,16,3,5,1,2805.14
2159,0,19,42,16,1,4,9,1,6,1,4668.69
2160,0,66,32,8,1,8,5,3,2,1,7185.58
2164,0,33,39,15,2,1,9,1,2,1,6404.57
2166,0,71,43,42,6,7,13,1,2,1,7841.81
2168,0,68,43,3,3,1,17,1,7,1,10093.26
2170,0,36,42,40,4,9,20,1,3,1,5612.42
2171,0,38,39,13,5,7,26,1,4,1,4589.3
2172,0,52,41,18,3,4,11,1,5,1,4627.59
2173,1,72,34,8,6,0,23,1,5,1,22489.19
2175,0,39,30,59,1,8,19,1,6,1,7714.78
2176,1,52,38,22,1,5,6,1,5,1,7015.75
2178,1,59,42,29,4,3,21,1,3,1,9008.04
2180,0,71,42,25,6,7,27,2,3,1,8308.14
2181,0,67,46,10,5,1,5,2,2,1,4824.11
2184,1,36,44,11,0,4,8,3,2,1,29510.2
2185,1,57,38,39,0,5,12,1,3,1,20232.4
2187,0,18,43,41,5,9,21,1,2,1,3650.14
2188,1,70,34,25,5,7,5,3,2,1,8651.31
2189,1,46,38,49,1,10,14,1,5,1,7785.9
2190,0,31,32,12,2,7,16,1,4,1,4360.07
2191,0,23,47,19,6,8,17,1,2,1,5532.78
2195,1,40,24,9,0,8,4,2,2,1,20828.9
2198,0,22,38,33,2,3,19,1,7,1,4039.39
2200,0,75,30,21,5,8,9,1,7,1,6096.26
2201,1,64,42,16,1,8,12,1,6,1,11754.05
2203,0,80,39,7,4,5,16,1,5,1,5821.67
2205,0,66,35,7,6,4,14,1,7,1,8647.46
2206,0,67,36,16,2,4,10,1,4,1,5900.57
2210,0,30,27,19,2,8,6,2,6,1,4734.88
2211,0,80,44,22,5,3,29,1,6,1,7797.27
2213,1,50,28,65,0,7,28,1,7,1,16737.38
2214,1,46,31,41,4,9,13,1,4,1,15728.02
2217,1,37,44,27,5,5,3,1,2,1,11908.39
2220,0,25,39,26,6,0,16,1,6,1,6406.84
2221,1,64,45,26,5,1,26,1,2,1,10158.67
2223,0,70,44,37,2,9,25,1,3,1,4090.74
2224,0,36,40,2,0,0,3,3,2,1,16287.63
2225,0,51,34,2,4,8,15,1,3,1,11939.79
2228,0,15,40,20,6,2,12,2,5,1,3756.46
2229,1,49,44,42,1,8,5,1,3,1,16028.63
2230,0,20,44,17,0,7,7,1,7,1,6464.74
2231,0,25,43,20,4,4,26,2,5,1,3118.07
2233,0,77,42,1,4,4,26,1,7,1,11347.81
2234,0,75,40,44,4,9,6,2,4,1,5208.03
2236,0,83,38,53,3,8,14,1,6,1,6507.94
2237,0,16,28,3,4,5,16,1,2,1,5967.68
2238,0,32,39,16,2,3,19,2,2,1,4101.48
2239,0,74,32,34,2,1,23,1,2,1,5038.41
2241,0,52,39,25,3,5,15,1,5,1,2821.98
2243,0,51,42,46,6,5,11,1,4,1,8844.65
2244,1,41,36,8,2,1,9,2,5,1,10934.68
2245,0,30,35,10,3,6,20,1,5,1,3747.33
2246,0,49,34,13,2,2,1,1,5,1,3855.33
2247,0,26,28,55,4,0,28,1,7,1,3410.62
2249,0,30,44,7,1,3,11,1,6,1,6787.57
2251,1,22,24,37,3,3,13,1,2,1,8599.24
2253,0,32,34,28,2,3,26,1,2,1,4101.42
2257,1,14,42,23,3,2,2,2,1,5,6773.22
2258,0,35,43,47,4,1,18,1,4,5,9116.13
2259,0,64,40,24,3,0,6,3,7,5,7182.09
2260,0,28,44,39,0,7,14,1,3,5,4216.91
2261,0,23,24,16,0,3,17,1,6,5,4226.82
2262,0,56,44,48,4,4,12,1,1,5,2868.33
2263,0,34,48,8,1,0,4,1,7,5,7464.22
2264,0,20,42,22,2,7,16,2,1,5,2614.23
2265,1,39,38,3,2,7,16,1,6,5,13327.62
2266,0,33,34,11,5,6,29,1,3,5,3159.25
2267,0,64,44,8,4,1,4,2,2,5,4505.76
2268,0,64,33,19,1,8,26,2,2,5,2134.92
2270,0,29,35,22,4,5,9,1,2,5,2006.58
2271,1,22,44,70,3,5,15,1,6,5,7564.41
2272,0,44,47,27,3,4,25,2,2,5,2153.34
2273,0,69,40,18,6,6,30,4,2,5,4022.04
2274,0,31,41,24,3,1,10,2,3,5,2465.25
2275,0,35,32,32,3,5,29,1,2,5,1737.29
2276,0,52,32,6,5,0,29,1,7,5,12684.63
2277,0,31,32,8,4,4,19,1,4,5,7663.27
2278,0,83,39,13,5,5,10,1,2,5,2845.33
2279,1,22,44,4,3,5,15,2,1,5,12246.95
2280,0,49,42,2,2,3,19,2,2,5,3817.42
2281,0,53,28,17,5,2,11,1,6,5,4268.87
2282,0,46,45,13,3,0,13,1,2,5,4787.93
2283,0,35,41,2,1,8,19,1,2,5,3440.92
2284,0,62,29,16,1,7,15,1,3,5,2749.02
2285,0,31,32,9,4,4,26,2,4,5,7749.76
2286,0,72,36,33,4,3,21,1,7,5,7339.27
2287,0,36,43,54,4,2,10,1,6,5,5054.66
2288,0,38,41,10,3,3,27,2,1,5,3758.57
2289,1,29,42,19,2,1,16,2,2,5,4834.62
2290,0,34,30,29,3,9,26,1,2,5,2040.61
2291,0,63,38,9,4,3,28,2,4,5,6888.47
2292,0,40,27,47,4,0,14,1,7,5,5551.57
2293,0,65,41,8,4,3,14,1,3,5,5486.63
2294,0,53,33,74,4,8,29,1,3,5,4462.76
2295,0,73,30,7,5,3,1,1,2,5,3453.56
2296,1,29,31,7,4,2,17,1,3,5,9398.15
2297,0,72,39,14,6,0,23,1,3,5,4567.07
2298,0,52,32,24,4,8,22,1,7,5,5144.57
2299,1,25,24,30,5,4,6,1,7,5,12049.14
2300,0,30,43,42,2,0,19,2,6,5,2742.98
2302,0,43,34,30,2,0,19,1,7,5,9550.79
2303,0,36,32,23,2,1,9,1,3,5,3142.68
2304,0,74,40,1,6,1,20,1,6,5,7447.97
2305,1,60,38,26,3,5,15,1,1,5,9997.31
2306,0,56,42,25,0,4,1,1,1,5,6418.05
2307,0,54,35,10,2,2,29,2,2,5,2362.28
2308,0,74,43,20,3,2,30,2,4,5,8150.72
2309,0,39,37,10,1,1,1,3,6,5,5969.92
2311,1,18,39,46,6,5,11,2,2,5,6251.38
2312,0,45,47,0,4,2,3,1,4,5,12940.21
2313,0,77,45,40,4,3,28,1,4,5,6388.27
2314,0,42,29,4,2,2,29,2,2,5,3416.46
2315,0,67,27,19,0,0,3,1,2,5,2740.57
2316,0,28,45,54,3,2,30,1,6,5,2903.89
2317,0,74,41,15,6,7,6,1,6,5,4253.2
2318,0,75,40,14,6,8,24,1,1,5,6724.34
2319,1,45,46,0,6,0,2,2,1,5,38804.15
2320,0,14,35,15,5,4,20,1,2,5,1795.59
2321,0,38,41,26,4,6,21,1,4,5,9249.05
2322,0,53,35,20,0,3,17,1,4,5,13148.08
2323,1,74,48,18,3,3,20,1,3,5,10591.21
2324,0,55,34,37,4,2,31,1,3,5,4639.78
2325,0,82,24,46,3,2,9,1,2,5,2870.93
2326,1,74,36,7,2,7,16,1,3,5,8905.11
2327,0,18,24,21,4,5,16,1,3,5,2557.64
2328,0,71,43,2,2,3,5,1,6,5,5038.94
2329,0,28,31,23,0,4,8,1,1,5,4240.55
2330,0,63,33,31,0,0,31,3,2,5,4554.91
2331,0,56,38,8,6,7,13,1,1,5,5597.58
2332,0,67,33,58,1,3,25,1,1,5,4272.05
2333,0,34,44,2,6,2,12,1,1,5,8896.84
2334,0,26,38,48,6,4,14,1,2,5,2506.59
2336,0,54,34,8,3,1,10,1,1,5,5752.04
2337,0,14,38,4,5,1,12,1,4,5,8168.41
2338,0,29,29,22,2,4,3,2,4,5,5461.1
2339,0,73,25,24,1,3,25,1,2,5,1870.98
2340,0,66,40,1,4,0,28,1,7,5,13294.1
2341,1,52,47,40,4,5,16,1,6,5,7031.89
2342,1,66,32,34,2,5,28,1,7,5,12319.48
2343,0,75,36,61,6,4,7,1,3,5,5488.65
2344,1,52,45,29,6,8,24,1,2,5,13184.28
2345,0,55,42,29,0,9,23,1,6,5,6143.68
2346,1,70,33,15,2,1,2,1,6,5,7534.39
2347,0,38,40,52,2,2,8,1,3,5,2910.46
2348,0,62,39,33,4,3,21,1,1,5,3999.21
2349,1,31,45,40,0,0,17,2,1,5,11547.65
2350,0,17,37,42,3,10,9,1,6,5,2493.42
2351,0,52,36,1,0,3,10,2,4,5,25120.91
2352,0,84,26,27,1,1,1,1,7,5,7313.03
2353,0,33,47,19,6,0,9,1,1,5,7106.38
2355,0,37,44,44,6,8,17,1,6,5,8114.56
2356,1,43,32,39,4,0,21,1,3,5,12432.78
2357,0,37,34,43,5,4,6,1,2,5,2173.33
2358,1,51,44,22,5,1,26,1,3,5,13783.9
2359,0,39,44,17,3,5,22,2,2,5,3802.61
2360,1,73,44,36,6,0,2,2,1,5,10835.74
2361,1,42,37,8,0,3,24,1,4,5,50531.22
2362,1,77,41,45,6,3,9,1,2,5,6202.62
2363,0,37,42,40,6,4,28,1,7,5,7732.68
2364,0,29,28,4,0,4,1,1,6,5,6409.7
2366,0,70,40,56,2,2,1,1,1,5,2503.09
2367,0,68,40,26,1,0,11,3,3,5,2401.11
2369,0,19,44,47,5,8,23,1,4,5,6143.4
2370,0,55,45,50,3,0,6,2,7,5,8816.15
2371,0,17,35,40,4,2,3,1,6,5,2302.92
2372,0,66,32,54,4,4,19,1,1,5,2583.93
2373,0,17,43,54,2,1,2,1,6,5,2730.52
2374,0,21,36,39,4,9,20,1,6,5,2430.64
2375,0,57,34,22,3,2,9,2,1,5,2754.07
2377,1,79,43,13,1,0,11,1,4,5,16067.13
2378,0,53,41,22,1,3,4,1,2,5,1866.71
2379,0,23,29,9,4,0,7,1,1,5,3465.73
2380,0,49,44,31,6,2,26,1,3,5,4821.29
2381,0,35,39,21,2,0,19,2,1,5,2944.95
2382,0,38,29,10,2,4,31,1,7,5,7053.4
2383,0,62,41,23,3,6,6,1,7,5,4774.73
2384,0,32,34,2,3,1,3,1,6,5,5364.31
2386,0,77,44,23,5,1,26,1,4,5,8300.93
2387,1,43,40,52,5,8,9,1,1,5,8031.21
2388,0,74,26,23,1,0,4,2,6,5,4220.39
2389,0,21,30,37,5,5,10,1,3,5,2561.87
2390,0,38,24,2,0,1,21,1,7,5,14816.51
2391,0,38,41,48,2,0,12,2,2,5,2271.82
2392,0,75,34,28,1,8,19,1,1,5,4584.33
2394,1,69,38,36,5,6,29,1,4,5,19240.09
2395,0,40,44,32,6,3,23,1,4,5,17174.32
2396,0,58,36,12,2,1,23,4,2,5,3018.2
2397,0,74,45,19,0,7,28,2,2,5,3364.55
2398,0,14,29,42,5,2,18,1,6,5,2452.35
2399,0,72,38,35,1,1,29,1,4,5,8164.64
2400,0,24,26,13,4,1,18,2,4,5,5862.91
2401,1,72,25,33,2,3,12,2,1,5,9861.74
2402,0,41,42,7,4,0,28,2,1,5,4608.64
2403,1,53,39,31,1,4,16,1,1,5,10503.52
2404,0,53,37,3,1,2,14,2,1,5,4934.71
2405,1,42,35,21,5,5,10,2,4,5,26306.29
2406,0,65,37,61,1,9,3,1,1,5,4088.66
2407,1,66,40,20,2,2,29,1,4,5,13241.18
2408,1,42,32,10,5,2,11,2,7,5,30224.17
2409,0,58,29,11,1,2,21,1,6,5,2974.4
2410,0,78,43,8,2,2,1,1,2,5,3905.82
2411,1,75,42,27,4,2,10,2,1,5,10146.13
2412,0,62,31,5,3,8,14,1,6,5,6330.75
2413,0,39,33,12,2,3,26,2,1,5,5854.98
2414,0,79,36,5,4,7,25,1,7,5,11164.52
2415,0,68,40,3,6,7,27,1,2,5,4420.78
2416,0,48,40,31,6,0,23,1,1,5,7134.21
2417,0,43,43,50,6,2,12,1,4,5,10248.1
2418,0,59,42,15,0,3,24,1,1,5,6462.03
2419,1,32,39,35,4,5,9,1,4,5,14001.41
2420,0,76,42,22,3,0,13,2,1,5,4014.8
2421,1,41,39,31,6,2,19,1,1,5,18397.22
2422,1,46,43,30,2,3,26,1,2,5,8792.97
2423,1,21,38,15,0,8,18,3,2,5,7031.74
2424,1,22,32,32,3,4,4,1,2,5,4305.9
2425,0,24,40,13,3,7,3,1,6,5,2804.85
2428,0,30,44,35,6,9,1,1,2,5,2758.48
2429,1,29,40,45,5,0,8,2,1,5,6810.92
2431,0,15,35,1,6,3,16,1,3,5,7613.12
2432,0,37,38,34,2,8,20,1,2,5,1965.07
2433,1,13,39,10,0,3,3,1,1,5,12510.28
2434,0,35,42,6,3,8,14,1,3,5,6895.06
2435,0,77,39,20,0,5,5,1,4,5,12343.61
2436,0,74,38,48,1,4,23,1,6,5,3706.37
2437,1,79,42,57,0,2,6,2,3,5,15030.97
2438,0,39,47,0,6,4,21,2,6,5,8955.56
2439,0,62,36,45,1,4,2,1,3,5,3591.41
2440,0,44,32,20,3,9,5,1,2,5,3507.07
2441,0,31,46,30,0,6,24,1,2,5,2841.38
2442,1,28,44,3,1,3,4,2,1,5,11864.41
2443,0,56,41,30,2,1,9,1,3,5,2495.4
2444,0,62,25,35,6,6,2,1,1,5,4154.28
2445,1,67,38,46,3,3,6,1,1,5,6232.74
2447,0,21,35,37,1,9,3,2,6,5,2676.81
2448,1,61,40,18,5,1,26,1,2,5,7351.01
2449,0,72,36,30,0,1,14,2,1,5,5958.75
2450,1,37,43,22,6,0,16,2,1,5,12221.98
2451,0,48,35,47,6,2,26,1,2,5,2928.02
2452,0,13,47,22,4,5,2,1,3,5,2731.87
2453,0,70,39,8,0,2,27,2,1,5,8229.08
2455,0,41,35,15,6,9,8,1,2,5,5878.89
2456,1,32,36,31,2,2,29,1,2,5,4715.03
2457,0,20,42,20,6,6,16,1,2,5,2945.27
2458,0,30,37,20,0,0,31,1,2,5,2736.83
2459,0,39,31,47,4,8,1,1,7,5,5706.06
2460,0,14,42,33,3,0,13,1,2,5,1518.57
2461,1,73,36,29,5,6,1,1,1,5,6198.1
2462,1,54,25,3,0,5,5,1,1,5,26980.56
2463,0,64,44,30,4,0,14,3,2,5,3169.02
2464,0,74,24,2,1,2,14,1,2,5,2799.81
2465,0,65,40,18,3,4,4,1,1,5,4285.32
2466,0,16,32,13,4,2,31,2,2,5,2132.01
2467,1,47,40,37,4,2,17,1,1,5,7553.82
2468,1,71,34,4,4,2,24,1,1,5,11509.16
2469,0,78,37,41,1,0,4,1,2,5,1587.53
2471,0,50,30,15,0,6,31,2,6,5,4909.81
2472,0,43,47,25,3,0,6,2,7,5,6018
2473,0,77,38,4,2,1,2,3,2,5,4015.03
2475,0,65,42,11,0,2,20,1,1,5,4704.83
2477,0,42,38,4,0,4,22,2,6,5,12003.24
2478,0,46,36,28,3,2,9,1,1,5,2988.6
2479,0,30,37,37,3,9,19,1,2,5,1754.11
2480,0,22,42,24,3,2,23,1,7,5,4853.41
2481,0,79,34,6,3,7,31,1,6,5,6055.4
2482,0,69,40,10,5,4,20,1,2,5,3504.24
2483,0,46,33,29,6,1,27,1,7,5,8916.5
2484,0,26,40,3,0,6,10,2,7,5,12256.67
2485,0,67,36,40,5,8,23,1,3,5,2900.75
2486,0,53,47,23,4,3,28,2,1,5,4409.44
2487,1,50,36,25,0,5,5,1,3,5,11518.39
2489,0,57,39,26,3,3,27,1,6,5,2472.58
2490,0,61,37,13,5,4,20,1,1,5,4431.24
2491,1,55,37,21,3,7,10,1,4,5,21174.12
2492,1,65,42,15,3,7,10,2,2,5,7351.75
2494,0,74,26,19,1,7,8,2,4,5,8248.51
2495,0,72,40,42,0,1,21,1,1,5,3943.84
2497,0,21,34,24,3,0,13,1,6,5,3181.68
2498,0,57,35,38,6,5,18,2,2,5,2614.1
2499,0,76,47,14,0,9,2,1,1,5,4399.84
2500,0,76,28,36,0,9,23,1,6,5,3779.66
2501,0,31,42,1,5,0,29,1,1,5,5020.37
2502,0,53,33,16,6,3,16,2,2,5,3782.37
2504,0,43,46,34,6,3,9,1,2,5,3318.09
2505,0,21,46,42,1,5,6,1,7,5,4684.53
2507,1,36,42,24,5,1,5,1,2,5,7773.97
2509,0,41,34,23,6,5,11,1,1,5,8324.78
2510,0,57,26,30,0,5,5,1,1,5,6405.08
2511,1,43,37,11,6,8,10,1,7,5,41232.34
2512,0,37,25,13,1,2,7,2,1,5,3435.81
2513,0,42,43,32,5,3,29,1,1,5,3380.45
2514,0,66,42,49,6,10,12,1,6,5,3752.28
2515,0,71,42,3,3,7,24,2,7,5,12498.64
2517,1,70,32,23,1,5,6,2,3,5,7066.54
2518,1,76,44,2,5,1,19,1,1,5,20877.9
2519,0,51,42,7,3,0,13,1,7,5,11340.99
2520,0,78,47,29,5,0,22,1,7,5,4582.44
2522,0,30,42,7,5,3,8,2,2,5,2431.23
2524,1,78,38,19,1,5,27,1,1,5,10442.67
2525,0,33,40,17,4,4,26,2,2,5,2170.65
2526,0,36,36,36,1,8,26,1,1,5,2940.07
2527,0,79,41,11,4,1,11,2,2,5,2967.04
2528,0,62,25,25,0,1,7,1,1,5,3512.06
2529,0,14,25,5,1,2,28,2,2,5,2455.21
2530,0,46,31,14,6,2,26,2,2,5,3815.02
2531,0,29,47,23,4,4,26,1,1,5,2687.81
2532,0,38,30,10,3,4,25,1,4,5,7518.89
2533,1,61,36,28,5,5,17,1,2,5,4563.46
2534,0,63,44,3,0,0,3,1,1,5,7824.89
2535,0,61,39,8,3,0,13,1,6,5,3503.21
2536,1,18,39,54,3,7,10,1,2,5,4363.49
2539,1,36,32,56,1,1,22,1,1,5,11101.42
2540,0,48,28,8,5,3,29,3,4,5,8036.94
2541,0,57,40,10,6,7,6,1,3,5,7558.86
2543,0,78,28,14,1,7,29,1,7,5,8283.47
2544,0,79,33,8,2,6,19,1,1,5,5714.56
2545,0,77,39,28,1,5,6,1,6,5,3888.78
2546,0,26,44,19,4,1,18,1,7,5,5317.08
2547,0,62,31,27,2,4,24,1,2,5,2769.99
2548,1,38,27,47,4,9,20,1,4,5,24115.16
2549,0,33,34,20,4,0,7,1,3,5,4802.46
2550,0,43,40,19,5,7,12,1,2,5,3274.68
2551,0,15,35,32,6,1,27,3,1,5,3804.75
2552,0,36,40,16,4,4,26,1,7,5,8936.32
2553,1,44,42,9,1,4,30,1,1,5,10386.62
2555,0,45,32,23,0,1,7,2,4,5,10405.5
2556,1,30,32,15,6,2,5,1,2,5,7674.25
2557,0,68,35,31,0,4,29,1,2,5,3998.02
2558,1,77,40,12,3,7,10,1,1,5,11848.04
2559,0,19,44,16,0,7,28,1,3,5,4879.96
2560,0,67,34,17,0,6,10,1,7,5,8217.88
2561,0,49,45,23,3,5,8,1,4,5,6729.38
2562,1,16,39,4,1,6,4,1,1,5,10564.83
2563,0,82,43,54,1,0,4,1,7,5,7665.96
2564,0,52,24,5,2,7,23,1,3,5,4534.91
2565,0,38,29,35,2,3,12,1,2,5,2024.69
2566,0,34,30,13,1,8,5,5,2,5,3806.88
2567,0,58,43,64,1,10,7,1,4,5,7783.94
2569,0,44,36,9,4,1,11,1,3,5,4445.48
2570,0,63,46,62,5,0,15,1,2,5,1968.71
2571,1,46,44,30,5,8,23,2,1,5,12969.75
2572,1,29,33,33,1,5,13,1,7,5,13735.09
2573,0,37,37,7,2,3,19,1,7,5,11984.29
2574,0,63,43,15,6,5,18,1,2,5,5001.84
2575,1,30,35,36,0,8,4,1,1,5,9961.98
2576,1,46,44,25,3,1,17,3,7,5,15159.06
2577,0,83,34,30,3,0,27,1,7,5,7880.11
2579,0,50,42,17,1,7,1,2,1,5,4573.36
2580,0,56,38,27,1,8,26,1,1,5,4121.54
2581,1,29,41,16,0,3,10,1,1,5,11007.18
2582,0,51,43,24,5,4,6,2,2,5,1813.35
2583,0,80,44,33,0,1,28,2,1,5,6208.72
2584,0,75,44,18,3,5,22,2,1,5,4914.24
2585,0,32,26,22,1,8,5,1,4,5,5702.38
2587,0,56,35,8,2,4,31,3,2,5,2282.75
2588,0,63,34,5,4,7,18,1,2,5,2921.93
2590,0,35,37,40,6,0,2,1,1,5,6788.39
2591,1,30,40,14,0,7,14,1,2,5,7606.63
2592,0,22,43,23,5,3,1,1,3,5,3025.82
2593,0,61,42,14,6,3,9,2,2,5,2830.96
2594,0,34,47,27,0,0,24,1,3,5,4500.42
2595,1,66,43,38,2,0,19,2,7,5,12463.41
2596,0,26,41,61,3,5,1,1,4,5,5099.95
2597,0,43,41,23,4,8,22,1,3,5,5353.63
2598,0,61,44,46,5,1,26,1,2,5,2827.3
2599,0,44,42,26,2,4,3,1,4,5,9991.32
2600,1,34,40,3,6,1,13,1,6,5,28187.1
2601,0,82,45,18,0,6,31,1,1,5,7354.15
2602,0,64,46,24,4,2,10,1,7,5,7608.21
2603,0,62,47,15,0,3,10,1,3,5,7094.84
2604,0,40,46,3,0,6,17,1,7,5,15626.16
2605,0,61,32,18,6,0,16,1,6,5,4133.8
2606,0,38,42,50,6,0,16,1,1,5,4935.05
2608,0,59,42,24,5,1,5,1,4,5,8477.11
2609,0,36,36,30,1,1,29,3,4,5,5905.96
2610,0,55,36,5,5,7,19,1,1,5,4168.54
2611,0,72,42,10,2,2,15,1,4,5,6560.73
2612,0,58,41,34,5,3,29,1,2,5,2853.99
2613,0,64,45,39,3,0,6,1,3,5,4426.43
2614,1,61,33,49,3,9,26,1,1,5,6857.95
2615,0,33,39,35,0,6,31,1,3,5,4590.67
2616,0,67,39,61,1,0,18,1,2,5,1723.84
2617,0,73,40,3,5,0,15,1,7,5,8124.74
2618,0,66,43,26,6,0,9,1,1,5,3953.97
2620,0,38,43,5,0,0,17,1,2,5,7409.06
2622,0,43,34,39,6,3,30,1,1,5,4883.88
2623,0,31,42,27,0,9,2,1,2,5,2738.67
2624,0,67,38,33,0,8,4,1,6,5,5637.24
2625,0,75,43,15,6,9,8,2,2,5,4545.28
2626,0,35,34,25,6,6,2,1,6,5,6898.76
2628,0,56,33,45,1,2,21,1,6,5,4938.51
2629,1,56,44,30,4,2,24,2,6,5,10896.61
2630,0,65,38,48,0,0,17,1,4,5,11836.18
2631,1,67,40,13,6,4,21,1,6,5,17069.8
2632,1,59,36,33,2,5,28,1,6,5,10164.47
2633,1,63,40,23,0,5,12,2,1,5,15217.83
2636,0,80,40,23,5,2,11,1,4,5,7715.66
2637,1,35,36,2,6,4,28,3,1,5,19845.5
2640,0,67,42,34,2,0,5,4,7,5,6940.43
2641,0,76,28,44,5,0,15,2,7,5,4914.98
2642,1,66,44,26,0,6,24,1,7,5,21437.69
2643,0,33,34,13,1,1,1,2,1,5,3075.96
2644,1,36,27,7,2,0,26,1,1,5,10283.2
2645,0,29,38,19,3,2,2,1,2,5,1578.89
2646,0,66,40,6,1,0,25,3,2,5,2439.33
2647,0,64,47,14,0,8,4,1,1,5,7088.02
2648,1,73,32,14,0,3,17,1,4,5,22037.37
2649,0,36,44,19,2,3,5,2,2,5,3095.89
2650,0,59,44,10,5,4,13,1,4,5,10452.98
2652,1,63,28,31,6,4,21,1,1,5,14834.92
2653,0,80,27,35,3,2,30,1,7,5,7450.29
2654,0,41,40,22,2,8,13,2,2,5,3415.62
2655,0,32,38,45,0,4,1,1,7,5,7537.33
2656,0,15,24,21,5,9,14,1,7,5,5070.89
2657,1,48,40,7,2,3,5,1,1,5,16819.2
2658,0,67,34,36,2,8,27,1,2,5,2322.41
2659,1,61,39,47,5,5,17,1,2,5,6652.52
2660,0,49,39,56,5,2,4,1,3,5,4264.42
2661,0,65,34,56,5,4,13,1,1,5,3831.86
2662,0,66,36,11,3,7,3,2,6,5,4997.13
2663,0,52,48,12,2,1,23,3,2,5,3278.14
2664,1,32,42,57,4,2,17,1,3,5,6497.22
2665,0,70,26,36,0,0,10,1,3,5,3722.67
2667,0,22,38,46,3,7,31,1,1,5,2234.5
2668,0,41,39,3,6,4,7,1,1,5,12409.9
2670,1,50,45,17,1,2,7,1,3,5,8364.93
2671,1,68,25,21,2,4,31,1,7,5,18429.33
2672,0,48,29,8,4,6,7,1,7,5,11601.71
2673,1,64,41,10,4,2,17,1,6,5,12732.91
2674,0,72,39,10,6,4,7,1,4,5,9555.46
2675,0,52,46,30,4,8,22,2,1,5,4731.67
2676,1,53,44,28,3,5,1,1,1,5,8514.29
2677,0,72,34,8,3,3,6,2,2,5,4100.45
2678,0,27,43,24,4,2,31,1,6,5,2575.28
2679,1,73,42,19,5,1,26,2,1,5,6588.74
2680,0,14,44,9,6,4,7,1,2,5,3381.89
2681,1,29,39,44,4,9,6,1,7,5,12169.61
2682,1,34,37,65,0,4,1,1,7,5,29907.98
2683,0,71,34,15,2,1,23,1,3,5,4788.44
2684,0,79,43,55,0,3,3,1,2,5,4203.69
2687,0,32,46,3,1,2,21,1,6,5,4604.39
2688,0,32,40,14,6,0,16,2,2,5,3148.86
2689,0,66,38,34,4,2,31,2,3,5,2802.24
2690,0,62,36,15,6,7,20,1,6,5,4330.31
2691,0,48,43,14,4,6,14,3,2,5,3980.31
2692,0,63,24,15,0,2,13,2,2,5,4296.96
2693,1,70,43,32,0,0,10,2,3,5,15786.4
2694,0,57,45,6,4,5,16,1,7,5,12910.9
2695,0,76,38,11,2,7,16,1,7,5,8703.66
2697,0,67,43,29,1,1,1,1,6,5,4369.3
2699,0,14,40,30,5,1,26,3,1,5,2693.76
2700,0,17,43,23,3,2,2,1,1,5,2410.58
2701,0,40,42,24,4,5,16,2,1,5,4940.97
2702,1,44,35,12,1,4,23,1,1,5,14781.82
2703,1,64,30,13,6,3,30,2,4,5,34458.95
2705,0,39,43,38,3,1,10,1,1,5,3214.42
2706,0,28,41,27,5,0,8,1,2,5,1666.17
2707,0,13,32,15,6,9,1,2,6,5,4001.5
2708,1,65,46,44,1,5,6,1,3,5,6281.84
2709,0,50,39,13,1,3,25,2,2,5,2387.37
2710,0,47,36,39,4,1,11,1,7,5,5576.28
2711,1,35,29,45,3,1,17,2,2,5,4847.86
2712,0,30,37,46,3,6,27,1,6,5,2698.35
2713,0,45,37,14,1,4,2,1,3,5,3392.83
2714,0,52,44,30,4,2,10,1,7,5,6266.72
2715,0,74,39,12,2,3,12,1,2,5,2780.45
2716,1,69,44,29,5,3,29,2,1,5,7511.27
2717,0,38,37,28,1,2,21,1,4,5,6322.15
2718,0,42,46,13,5,3,8,3,2,5,3738.97
2719,0,38,41,16,5,6,29,4,2,5,2114.55
2721,0,60,25,6,0,3,24,1,2,5,3571.77
2722,0,51,42,24,6,2,5,1,6,5,6820.49
2723,0,41,38,20,4,8,8,2,2,5,3397.6
