SL. No.,Class,Age,time,adv_bookdays,weekday,month,monthday,demand,from_ind,to_ind,Fare
1999,1,61.4,30,12,2,7,30,1,5,1,11633.8
2000,0,71.3,33,22,6,8,24,1,3,1,8331.14
2001,0,54.5,25,15,1,7,22,2,5,1,4481.24
2002,0,35.7,28,29,4,9,13,2,6,1,7460.12
2004,0,31.9,42,43,0,2,6,1,5,1,3962.18
2005,0,54.4,44,16,6,8,10,2,3,1,9750.2
2007,0,17.8,42,24,0,0,10,1,5,1,3827.45
2009,0,61.3,42,27,4,8,1,1,6,1,4568.31
2010,0,34.4,38,22,4,8,1,1,5,1,2846.71
2012,1,43.6,32,34,4,9,6,1,7,1,11635.65
2015,0,45,44,3,2,4,10,3,5,1,6568.62
2018,0,47.6,34,11,4,6,14,1,6,1,6573.58
2020,1,68.2,46,33,0,0,17,1,2,1,13341.6
2021,0,55.1,36,67,5,8,2,1,5,1,2909.47
2022,0,73.1,38,2,5,0,1,1,2,1,6541.47
2023,1,52.2,30,16,1,6,25,1,4,1,15674.52
2024,0,34.9,37,33,3,4,11,1,5,1,3004.75
2025,0,34.3,29,9,5,0,22,2,2,1,5149.68
2026,0,63.1,38,11,3,6,20,1,7,1,4373.76
2027,1,73.6,33,27,0,8,4,1,7,1,24928.48
2028,0,69,36,1,0,3,10,1,5,1,7343.52
2029,1,32.9,42,20,3,5,15,1,7,1,16823.8
2030,0,76.4,47,2,3,7,17,1,7,1,10480.81
2031,1,23.1,47,19,4,5,2,2,2,1,8746.97
2032,1,20.1,32,39,6,6,30,1,5,1,9656.71
2033,0,16.3,38,33,6,8,17,1,7,1,5823.49
2034,0,50.8,33,7,5,2,25,2,5,1,7033.61
2036,0,78.1,34,11,3,8,7,1,7,1,7812.65
2037,0,74.9,33,18,1,3,4,2,2,1,6382.28
2038,0,45.7,34,30,0,4,22,2,2,1,6935.89
2039,0,53.8,33,21,2,3,12,1,3,1,6118.03
2041,0,47.3,43,17,3,6,27,2,4,1,7027.32
2043,0,19,27,4,5,8,23,1,6,1,6617.5
2044,0,44.1,44,49,2,8,27,1,2,1,4278.21
2045,0,26.7,41,9,0,5,5,3,2,1,6966.28
2046,0,81.9,26,40,2,8,27,1,6,1,6236.64
2048,1,47.1,28,20,2,8,20,3,5,1,7928.08
2051,0,34.8,44,28,0,8,11,1,2,1,6665.71
2052,1,47.3,31,18,3,9,5,1,3,1,10863.04
2053,0,37.2,40,8,2,4,17,2,3,1,5316.06
2054,0,65.5,30,4,5,4,13,1,2,1,8774.1
2056,0,54.5,47,28,2,9,18,1,5,1,3020.38
2057,0,34,36,32,4,8,29,1,6,1,7255.06
2058,0,51.2,31,41,5,8,2,2,3,1,3618.38
2059,0,43.9,42,13,5,8,16,1,4,1,5165.13
2060,0,73,25,23,4,4,5,2,2,1,5458.8
2062,0,27.9,48,17,4,3,21,2,2,1,3996.33
2063,0,72,40,12,4,5,2,1,2,1,6039.56
2064,0,51.7,30,26,0,6,31,1,5,1,6733.69
2066,1,56.7,42,19,6,5,4,2,2,1,14095.25
2068,0,67.7,42,2,0,2,20,1,5,1,10835.79
2069,1,30.6,38,34,3,6,20,1,5,1,6933.75
2071,0,80.8,27,19,2,9,4,1,5,1,4135.43
2074,0,35.5,34,31,4,9,13,1,5,1,3430.84
2075,1,60.4,45,19,5,8,2,2,4,1,16683.76
2076,1,58.5,35,11,1,6,4,1,5,1,8468.77
2078,0,41.7,35,21,2,8,20,2,5,1,3428
2079,0,13.8,42,24,0,7,21,2,7,1,5968.79
2081,0,37.6,36,19,1,8,19,2,2,1,4284.85
2083,1,47.4,44,12,1,8,12,1,4,1,19698.09
2084,0,40.5,37,7,4,8,22,2,5,1,7034.78
2085,1,23.8,34,37,5,7,12,1,6,1,11040.69
2086,0,73,29,5,1,2,28,1,6,1,10239.55
2088,0,30.6,39,50,6,6,9,1,5,1,4097.36
2089,0,31.8,24,4,0,7,28,1,3,1,8540.36
2090,0,34.6,42,5,0,4,22,1,2,1,9410.78
2091,0,59.6,38,17,4,1,18,1,7,1,6517.39
2096,1,37.6,44,19,4,2,17,1,6,1,14416.19
2097,0,75.1,30,12,4,4,5,2,2,1,6717.74
2098,1,70,31,48,5,4,6,1,3,1,8459.42
2099,0,47.9,29,28,1,7,22,1,2,1,4188.18
2100,0,35.9,42,38,4,6,21,1,3,1,6143.81
2101,0,12.9,30,14,4,8,15,1,5,1,2716.64
2102,0,20.8,37,19,6,0,16,2,4,1,5095.01
2103,1,57,45,7,4,4,19,1,7,1,17030.99
2104,1,63.7,42,31,2,6,19,1,7,1,9467.99
2106,1,53.2,46,31,0,7,7,2,2,1,21116.54
2107,0,33.5,25,23,2,6,12,1,4,1,3672.97
2109,1,60.8,43,66,3,7,3,1,3,1,13694.33
2110,0,28.7,44,17,4,0,28,1,3,1,4366.22
2111,0,65.8,28,53,1,7,29,1,7,1,5881.22
2112,0,82.6,37,35,0,8,18,1,3,1,8066.52
2113,0,77.3,40,5,0,8,4,2,5,1,9303.8
2116,0,13.6,38,15,5,7,12,3,5,1,2782.28
2118,0,33.6,33,25,0,6,17,2,7,1,7240.39
2119,0,57.1,43,19,2,1,2,1,5,1,4620.27
2122,0,43.9,39,35,6,5,18,1,7,1,7088.59
2125,0,33.9,31,3,1,5,6,1,6,1,8363.02
2126,1,20.9,34,38,3,1,3,2,5,1,6889.59
2127,0,40.5,35,10,5,9,7,1,4,1,8587.75
2128,1,15.3,35,6,2,8,27,1,4,1,12699.96
2132,1,49.1,37,43,4,5,16,2,5,1,7395.87
2133,0,24,43,42,0,2,6,1,4,1,5681.97
2134,0,38.5,36,27,6,7,6,1,7,1,7390.86
2135,0,75.3,39,40,0,7,14,2,2,1,7910.79
2136,0,16.4,27,53,3,10,9,1,4,1,3265.62
2137,1,19.2,42,44,3,6,20,1,2,1,7962.06
2138,0,69.6,35,23,1,8,12,1,6,1,6465.27
2140,0,54.4,31,16,6,9,8,1,5,1,4627.24
2141,0,39.9,45,2,3,0,13,1,7,1,10510.65
2142,1,53.8,36,26,6,2,12,1,2,1,21622.08
2143,0,36.4,43,0,1,7,1,2,2,1,8285.93
2144,1,65.6,39,18,3,8,28,3,5,1,10759.43
2145,1,23.5,40,11,1,4,23,1,2,1,10712.98
2146,0,46.5,46,23,4,8,22,1,5,1,3101.63
2148,1,44,25,15,3,5,15,1,2,1,11673.04
2149,0,57.9,40,1,1,7,22,1,2,1,6735.61
2151,1,41.6,39,12,6,6,16,1,2,1,28939.85
2152,0,42.3,37,14,3,2,30,1,2,1,7611.77
2154,1,34.2,36,7,4,7,18,1,6,1,17209.56
2155,0,79.1,28,16,5,6,1,1,2,1,5686.73
2156,0,38.7,31,2,1,7,22,1,5,1,8419.64
2157,0,71.8,24,26,2,7,2,1,6,1,4308.05
2158,0,29.1,35,28,5,8,16,3,5,1,2805.14
2159,0,19,42,16,1,4,9,1,6,1,4668.69
2160,0,66.4,32,8,1,8,5,3,2,1,7185.58
2164,0,33.1,39,15,2,1,9,1,2,1,6404.57
2166,0,71.2,43,42,6,7,13,1,2,1,7841.81
2168,0,68.3,43,3,3,1,17,1,7,1,10093.26
2170,0,35.6,42,40,4,9,20,1,3,1,5612.42
2171,0,37.8,39,13,5,7,26,1,4,1,4589.3
2172,0,51.5,41,18,3,4,11,1,5,1,4627.59
2173,1,72.4,34,8,6,0,23,1,5,1,22489.19
2175,0,39.2,30,59,1,8,19,1,6,1,7714.78
2176,1,52.3,38,22,1,5,6,1,5,1,7015.75
2178,1,59,42,29,4,3,21,1,3,1,9008.04
2180,0,71.3,42,25,6,7,27,2,3,1,8308.14
2181,0,67.3,46,10,5,1,5,2,2,1,4824.11
2184,1,35.6,44,11,0,4,8,3,2,1,29510.2
2185,1,56.7,38,39,0,5,12,1,3,1,20232.4
2187,0,17.6,43,41,5,9,21,1,2,1,3650.14
2188,1,69.8,34,25,5,7,5,3,2,1,8651.31
2189,1,45.8,38,49,1,10,14,1,5,1,7785.9
2190,0,30.5,32,12,2,7,16,1,4,1,4360.07
2191,0,22.5,47,19,6,8,17,1,2,1,5532.78
2195,1,40,24,9,0,8,4,2,2,1,20828.9
2198,0,21.8,38,33,2,3,19,1,7,1,4039.39
2200,0,75.3,30,21,5,8,9,1,7,1,6096.26
2201,1,64.4,42,16,1,8,12,1,6,1,11754.05
2203,0,79.5,39,7,4,5,16,1,5,1,5821.67
2205,0,65.8,35,7,6,4,14,1,7,1,8647.46
2206,0,67.4,36,16,2,4,10,1,4,1,5900.57
2210,0,30.4,27,19,2,8,6,2,6,1,4734.88
2211,0,80.3,44,22,5,3,29,1,6,1,7797.27
2213,1,50,28,65,0,7,28,1,7,1,16737.38
2214,1,46.3,31,41,4,9,13,1,4,1,15728.02
2217,1,37.2,44,27,5,5,3,1,2,1,11908.39
2220,0,24.8,39,26,6,0,16,1,6,1,6406.84
2221,1,63.9,45,26,5,1,26,1,2,1,10158.67
2223,0,69.9,44,37,2,9,25,1,3,1,4090.74
2224,0,36.2,40,2,0,0,3,3,2,1,16287.63
2225,0,50.7,34,2,4,8,15,1,3,1,11939.79
2228,0,14.7,40,20,6,2,12,2,5,1,3756.46
2229,1,49.3,44,42,1,8,5,1,3,1,16028.63
2230,0,19.9,44,17,0,7,7,1,7,1,6464.74
2231,0,24.7,43,20,4,4,26,2,5,1,3118.07
2233,0,77,42,1,4,4,26,1,7,1,11347.81
2234,0,75.2,40,44,4,9,6,2,4,1,5208.03
2236,0,82.9,38,53,3,8,14,1,6,1,6507.94
2237,0,15.5,28,3,4,5,16,1,2,1,5967.68
2238,0,31.7,39,16,2,3,19,2,2,1,4101.48
2239,0,73.8,32,34,2,1,23,1,2,1,5038.41
2241,0,51.7,39,25,3,5,15,1,5,1,2821.98
2243,0,50.9,42,46,6,5,11,1,4,1,8844.65
2244,1,40.6,36,8,2,1,9,2,5,1,10934.68
2245,0,29.9,35,10,3,6,20,1,5,1,3747.33
2246,0,48.9,34,13,2,2,1,1,5,1,3855.33
2247,0,26,28,55,4,0,28,1,7,1,3410.62
2249,0,30.3,44,7,1,3,11,1,6,1,6787.57
2251,1,21.7,24,37,3,3,13,1,2,1,8599.24
2253,0,31.8,34,28,2,3,26,1,2,1,4101.42
2257,1,14.1,42,23,3,2,2,2,1,5,6773.22
2258,0,34.6,43,47,4,1,18,1,4,5,9116.13
2259,0,64,40,24,3,0,6,3,7,5,7182.09
2260,0,28.4,44,39,0,7,14,1,3,5,4216.91
2261,0,23.3,24,16,0,3,17,1,6,5,4226.82
2262,0,55.5,44,48,4,4,12,1,1,5,2868.33
2263,0,33.5,48,8,1,0,4,1,7,5,7464.22
2264,0,19.6,42,22,2,7,16,2,1,5,2614.23
2265,1,38.7,38,3,2,7,16,1,6,5,13327.62
2266,0,33.1,34,11,5,6,29,1,3,5,3159.25
2267,0,64.2,44,8,4,1,4,2,2,5,4505.76
2268,0,63.5,33,19,1,8,26,2,2,5,2134.92
2270,0,29.2,35,22,4,5,9,1,2,5,2006.58
2271,1,22.4,44,70,3,5,15,1,6,5,7564.41
2272,0,44.3,47,27,3,4,25,2,2,5,2153.34
2273,0,69,40,18,6,6,30,4,2,5,4022.04
2274,0,31.1,41,24,3,1,10,2,3,5,2465.25
2275,0,35,32,32,3,5,29,1,2,5,1737.29
2276,0,52,32,6,5,0,29,1,7,5,12684.63
2277,0,30.5,32,8,4,4,19,1,4,5,7663.27
2278,0,82.7,39,13,5,5,10,1,2,5,2845.33
2279,1,21.9,44,4,3,5,15,2,1,5,12246.95
2280,0,48.5,42,2,2,3,19,2,2,5,3817.42
2281,0,52.6,28,17,5,2,11,1,6,5,4268.87
2282,0,45.7,45,13,3,0,13,1,2,5,4787.93
2283,0,34.8,41,2,1,8,19,1,2,5,3440.92
2284,0,61.8,29,16,1,7,15,1,3,5,2749.02
2285,0,31.4,32,9,4,4,26,2,4,5,7749.76
2286,0,71.8,36,33,4,3,21,1,7,5,7339.27
2287,0,36.4,43,54,4,2,10,1,6,5,5054.66
2288,0,38.3,41,10,3,3,27,2,1,5,3758.57
2289,1,28.9,42,19,2,1,16,2,2,5,4834.62
2290,0,34,30,29,3,9,26,1,2,5,2040.61
2291,0,62.8,38,9,4,3,28,2,4,5,6888.47
2292,0,40.1,27,47,4,0,14,1,7,5,5551.57
2293,0,64.9,41,8,4,3,14,1,3,5,5486.63
2294,0,52.7,33,74,4,8,29,1,3,5,4462.76
2295,0,73.3,30,7,5,3,1,1,2,5,3453.56
2296,1,28.7,31,7,4,2,17,1,3,5,9398.15
2297,0,72.1,39,14,6,0,23,1,3,5,4567.07
2298,0,51.5,32,24,4,8,22,1,7,5,5144.57
2299,1,24.9,24,30,5,4,6,1,7,5,12049.14
2300,0,29.6,43,42,2,0,19,2,6,5,2742.98
2302,0,43.3,34,30,2,0,19,1,7,5,9550.79
2303,0,36,32,23,2,1,9,1,3,5,3142.68
2304,0,74.3,40,1,6,1,20,1,6,5,7447.97
2305,1,60.2,38,26,3,5,15,1,1,5,9997.31
2306,0,56,42,25,0,4,1,1,1,5,6418.05
2307,0,54.3,35,10,2,2,29,2,2,5,2362.28
2308,0,74,43,20,3,2,30,2,4,5,8150.72
2309,0,38.9,37,10,1,1,1,3,6,5,5969.92
2311,1,18.3,39,46,6,5,11,2,2,5,6251.38
2312,0,44.8,47,0,4,2,3,1,4,5,12940.21
2313,0,76.6,45,40,4,3,28,1,4,5,6388.27
2314,0,42,29,4,2,2,29,2,2,5,3416.46
2315,0,66.6,27,19,0,0,3,1,2,5,2740.57
2316,0,28.3,45,54,3,2,30,1,6,5,2903.89
2317,0,74.2,41,15,6,7,6,1,6,5,4253.2
2318,0,74.8,40,14,6,8,24,1,1,5,6724.34
2319,1,44.8,46,0,6,0,2,2,1,5,38804.15
2320,0,13.9,35,15,5,4,20,1,2,5,1795.59
2321,0,38,41,26,4,6,21,1,4,5,9249.05
2322,0,52.6,35,20,0,3,17,1,4,5,13148.08
2323,1,73.7,48,18,3,3,20,1,3,5,10591.21
2324,0,54.6,34,37,4,2,31,1,3,5,4639.78
2325,0,81.6,24,46,3,2,9,1,2,5,2870.93
2326,1,74,36,7,2,7,16,1,3,5,8905.11
2327,0,18.4,24,21,4,5,16,1,3,5,2557.64
2328,0,71.2,43,2,2,3,5,1,6,5,5038.94
2329,0,28.3,31,23,0,4,8,1,1,5,4240.55
2330,0,63.2,33,31,0,0,31,3,2,5,4554.91
2331,0,55.5,38,8,6,7,13,1,1,5,5597.58
2332,0,66.8,33,58,1,3,25,1,1,5,4272.05
2333,0,34.1,44,2,6,2,12,1,1,5,8896.84
2334,0,26.3,38,48,6,4,14,1,2,5,2506.59
2336,0,53.8,34,8,3,1,10,1,1,5,5752.04
2337,0,13.7,38,4,5,1,12,1,4,5,8168.41
2338,0,29.3,29,22,2,4,3,2,4,5,5461.1
2339,0,72.6,25,24,1,3,25,1,2,5,1870.98
2340,0,66.3,40,1,4,0,28,1,7,5,13294.1
2341,1,52,47,40,4,5,16,1,6,5,7031.89
2342,1,65.9,32,34,2,5,28,1,7,5,12319.48
2343,0,74.7,36,61,6,4,7,1,3,5,5488.65
2344,1,51.5,45,29,6,8,24,1,2,5,13184.28
2345,0,55.2,42,29,0,9,23,1,6,5,6143.68
2346,1,69.9,33,15,2,1,2,1,6,5,7534.39
2347,0,38.4,40,52,2,2,8,1,3,5,2910.46
2348,0,62.2,39,33,4,3,21,1,1,5,3999.21
2349,1,30.6,45,40,0,0,17,2,1,5,11547.65
2350,0,17.3,37,42,3,10,9,1,6,5,2493.42
2351,0,52.2,36,1,0,3,10,2,4,5,25120.91
2352,0,83.6,26,27,1,1,1,1,7,5,7313.03
2353,0,32.9,47,19,6,0,9,1,1,5,7106.38
2355,0,37,44,44,6,8,17,1,6,5,8114.56
2356,1,42.6,32,39,4,0,21,1,3,5,12432.78
2357,0,37,34,43,5,4,6,1,2,5,2173.33
2358,1,51.4,44,22,5,1,26,1,3,5,13783.9
2359,0,39.2,44,17,3,5,22,2,2,5,3802.61
2360,1,73.1,44,36,6,0,2,2,1,5,10835.74
2361,1,41.7,37,8,0,3,24,1,4,5,50531.22
2362,1,77.2,41,45,6,3,9,1,2,5,6202.62
2363,0,36.5,42,40,6,4,28,1,7,5,7732.68
2364,0,29.4,28,4,0,4,1,1,6,5,6409.7
2366,0,70.2,40,56,2,2,1,1,1,5,2503.09
2367,0,68.4,40,26,1,0,11,3,3,5,2401.11
2369,0,19.4,44,47,5,8,23,1,4,5,6143.4
2370,0,54.7,45,50,3,0,6,2,7,5,8816.15
2371,0,16.6,35,40,4,2,3,1,6,5,2302.92
2372,0,66.4,32,54,4,4,19,1,1,5,2583.93
2373,0,17.3,43,54,2,1,2,1,6,5,2730.52
2374,0,21.3,36,39,4,9,20,1,6,5,2430.64
2375,0,57.3,34,22,3,2,9,2,1,5,2754.07
2377,1,78.7,43,13,1,0,11,1,4,5,16067.13
2378,0,53.4,41,22,1,3,4,1,2,5,1866.71
2379,0,22.9,29,9,4,0,7,1,1,5,3465.73
2380,0,49.2,44,31,6,2,26,1,3,5,4821.29
2381,0,34.8,39,21,2,0,19,2,1,5,2944.95
2382,0,38.3,29,10,2,4,31,1,7,5,7053.4
2383,0,61.8,41,23,3,6,6,1,7,5,4774.73
2384,0,31.9,34,2,3,1,3,1,6,5,5364.31
2386,0,77.4,44,23,5,1,26,1,4,5,8300.93
2387,1,43.2,40,52,5,8,9,1,1,5,8031.21
2388,0,74.1,26,23,1,0,4,2,6,5,4220.39
2389,0,21,30,37,5,5,10,1,3,5,2561.87
2390,0,38.1,24,2,0,1,21,1,7,5,14816.51
2391,0,37.7,41,48,2,0,12,2,2,5,2271.82
2392,0,74.7,34,28,1,8,19,1,1,5,4584.33
2394,1,69.2,38,36,5,6,29,1,4,5,19240.09
2395,0,39.5,44,32,6,3,23,1,4,5,17174.32
2396,0,57.5,36,12,2,1,23,4,2,5,3018.2
2397,0,74,45,19,0,7,28,2,2,5,3364.55
2398,0,14.4,29,42,5,2,18,1,6,5,2452.35
2399,0,72.4,38,35,1,1,29,1,4,5,8164.64
2400,0,24.3,26,13,4,1,18,2,4,5,5862.91
2401,1,71.9,25,33,2,3,12,2,1,5,9861.74
2402,0,41.2,42,7,4,0,28,2,1,5,4608.64
2403,1,53.4,39,31,1,4,16,1,1,5,10503.52
2404,0,52.9,37,3,1,2,14,2,1,5,4934.71
2405,1,42.4,35,21,5,5,10,2,4,5,26306.29
2406,0,64.7,37,61,1,9,3,1,1,5,4088.66
2407,1,66.1,40,20,2,2,29,1,4,5,13241.18
2408,1,41.7,32,10,5,2,11,2,7,5,30224.17
2409,0,58.4,29,11,1,2,21,1,6,5,2974.4
2410,0,77.9,43,8,2,2,1,1,2,5,3905.82
2411,1,75.4,42,27,4,2,10,2,1,5,10146.13
2412,0,61.8,31,5,3,8,14,1,6,5,6330.75
2413,0,38.8,33,12,2,3,26,2,1,5,5854.98
2414,0,79.4,36,5,4,7,25,1,7,5,11164.52
2415,0,67.5,40,3,6,7,27,1,2,5,4420.78
2416,0,47.5,40,31,6,0,23,1,1,5,7134.21
2417,0,42.8,43,50,6,2,12,1,4,5,10248.1
2418,0,59,42,15,0,3,24,1,1,5,6462.03
2419,1,31.8,39,35,4,5,9,1,4,5,14001.41
2420,0,76,42,22,3,0,13,2,1,5,4014.8
2421,1,40.7,39,31,6,2,19,1,1,5,18397.22
2422,1,46,43,30,2,3,26,1,2,5,8792.97
2423,1,21.2,38,15,0,8,18,3,2,5,7031.74
2424,1,21.9,32,32,3,4,4,1,2,5,4305.9
2425,0,24.4,40,13,3,7,3,1,6,5,2804.85
2428,0,30.4,44,35,6,9,1,1,2,5,2758.48
2429,1,29.4,40,45,5,0,8,2,1,5,6810.92
2431,0,15.4,35,1,6,3,16,1,3,5,7613.12
2432,0,37.2,38,34,2,8,20,1,2,5,1965.07
2433,1,13.3,39,10,0,3,3,1,1,5,12510.28
2434,0,34.9,42,6,3,8,14,1,3,5,6895.06
2435,0,77.3,39,20,0,5,5,1,4,5,12343.61
2436,0,73.5,38,48,1,4,23,1,6,5,3706.37
2437,1,79,42,57,0,2,6,2,3,5,15030.97
2438,0,39.3,47,0,6,4,21,2,6,5,8955.56
2439,0,61.8,36,45,1,4,2,1,3,5,3591.41
2440,0,44.1,32,20,3,9,5,1,2,5,3507.07
2441,0,30.7,46,30,0,6,24,1,2,5,2841.38
2442,1,27.9,44,3,1,3,4,2,1,5,11864.41
2443,0,56.2,41,30,2,1,9,1,3,5,2495.4
2444,0,62.4,25,35,6,6,2,1,1,5,4154.28
2445,1,67.1,38,46,3,3,6,1,1,5,6232.74
2447,0,21.1,35,37,1,9,3,2,6,5,2676.81
2448,1,61.4,40,18,5,1,26,1,2,5,7351.01
2449,0,71.7,36,30,0,1,14,2,1,5,5958.75
2450,1,36.5,43,22,6,0,16,2,1,5,12221.98
2451,0,47.9,35,47,6,2,26,1,2,5,2928.02
2452,0,12.9,47,22,4,5,2,1,3,5,2731.87
2453,0,70.1,39,8,0,2,27,2,1,5,8229.08
2455,0,41.1,35,15,6,9,8,1,2,5,5878.89
2456,1,31.5,36,31,2,2,29,1,2,5,4715.03
2457,0,20.3,42,20,6,6,16,1,2,5,2945.27
2458,0,30.4,37,20,0,0,31,1,2,5,2736.83
2459,0,38.5,31,47,4,8,1,1,7,5,5706.06
2460,0,13.9,42,33,3,0,13,1,2,5,1518.57
2461,1,73,36,29,5,6,1,1,1,5,6198.1
2462,1,53.8,25,3,0,5,5,1,1,5,26980.56
2463,0,64.4,44,30,4,0,14,3,2,5,3169.02
2464,0,73.5,24,2,1,2,14,1,2,5,2799.81
2465,0,64.9,40,18,3,4,4,1,1,5,4285.32
2466,0,16.3,32,13,4,2,31,2,2,5,2132.01
2467,1,47.1,40,37,4,2,17,1,1,5,7553.82
2468,1,71.2,34,4,4,2,24,1,1,5,11509.16
2469,0,78.4,37,41,1,0,4,1,2,5,1587.53
2471,0,49.7,30,15,0,6,31,2,6,5,4909.81
2472,0,42.5,47,25,3,0,6,2,7,5,6018
2473,0,76.9,38,4,2,1,2,3,2,5,4015.03
2475,0,65.3,42,11,0,2,20,1,1,5,4704.83
2477,0,42.4,38,4,0,4,22,2,6,5,12003.24
2478,0,45.7,36,28,3,2,9,1,1,5,2988.6
2479,0,29.8,37,37,3,9,19,1,2,5,1754.11
2480,0,21.7,42,24,3,2,23,1,7,5,4853.41
2481,0,78.6,34,6,3,7,31,1,6,5,6055.4
2482,0,68.8,40,10,5,4,20,1,2,5,3504.24
2483,0,46.1,33,29,6,1,27,1,7,5,8916.5
2484,0,25.8,40,3,0,6,10,2,7,5,12256.67
2485,0,67.1,36,40,5,8,23,1,3,5,2900.75
2486,0,52.7,47,23,4,3,28,2,1,5,4409.44
2487,1,50.3,36,25,0,5,5,1,3,5,11518.39
2489,0,56.9,39,26,3,3,27,1,6,5,2472.58
2490,0,60.9,37,13,5,4,20,1,1,5,4431.24
2491,1,54.9,37,21,3,7,10,1,4,5,21174.12
2492,1,65.2,42,15,3,7,10,2,2,5,7351.75
2494,0,74,26,19,1,7,8,2,4,5,8248.51
2495,0,72.2,40,42,0,1,21,1,1,5,3943.84
2497,0,20.8,34,24,3,0,13,1,6,5,3181.68
2498,0,57.2,35,38,6,5,18,2,2,5,2614.1
2499,0,75.6,47,14,0,9,2,1,1,5,4399.84
2500,0,75.7,28,36,0,9,23,1,6,5,3779.66
2501,0,30.5,42,1,5,0,29,1,1,5,5020.37
2502,0,52.9,33,16,6,3,16,2,2,5,3782.37
2504,0,42.5,46,34,6,3,9,1,2,5,3318.09
2505,0,20.8,46,42,1,5,6,1,7,5,4684.53
2507,1,36,42,24,5,1,5,1,2,5,7773.97
2509,0,40.6,34,23,6,5,11,1,1,5,8324.78
2510,0,56.5,26,30,0,5,5,1,1,5,6405.08
2511,1,42.8,37,11,6,8,10,1,7,5,41232.34
2512,0,36.9,25,13,1,2,7,2,1,5,3435.81
2513,0,41.7,43,32,5,3,29,1,1,5,3380.45
2514,0,66.2,42,49,6,10,12,1,6,5,3752.28
2515,0,70.9,42,3,3,7,24,2,7,5,12498.64
2517,1,70.4,32,23,1,5,6,2,3,5,7066.54
2518,1,76.1,44,2,5,1,19,1,1,5,20877.9
2519,0,51.1,42,7,3,0,13,1,7,5,11340.99
2520,0,78.2,47,29,5,0,22,1,7,5,4582.44
2522,0,30.4,42,7,5,3,8,2,2,5,2431.23
2524,1,78,38,19,1,5,27,1,1,5,10442.67
2525,0,32.6,40,17,4,4,26,2,2,5,2170.65
2526,0,35.8,36,36,1,8,26,1,1,5,2940.07
2527,0,78.7,41,11,4,1,11,2,2,5,2967.04
2528,0,62.3,25,25,0,1,7,1,1,5,3512.06
2529,0,14.4,25,5,1,2,28,2,2,5,2455.21
2530,0,45.5,31,14,6,2,26,2,2,5,3815.02
2531,0,29.2,47,23,4,4,26,1,1,5,2687.81
2532,0,37.8,30,10,3,4,25,1,4,5,7518.89
2533,1,60.5,36,28,5,5,17,1,2,5,4563.46
2534,0,62.5,44,3,0,0,3,1,1,5,7824.89
2535,0,60.6,39,8,3,0,13,1,6,5,3503.21
2536,1,18,39,54,3,7,10,1,2,5,4363.49
2539,1,35.5,32,56,1,1,22,1,1,5,11101.42
2540,0,47.8,28,8,5,3,29,3,4,5,8036.94
2541,0,56.9,40,10,6,7,6,1,3,5,7558.86
2543,0,78.2,28,14,1,7,29,1,7,5,8283.47
2544,0,79,33,8,2,6,19,1,1,5,5714.56
2545,0,76.9,39,28,1,5,6,1,6,5,3888.78
2546,0,26.1,44,19,4,1,18,1,7,5,5317.08
2547,0,61.9,31,27,2,4,24,1,2,5,2769.99
2548,1,38.2,27,47,4,9,20,1,4,5,24115.16
2549,0,33,34,20,4,0,7,1,3,5,4802.46
2550,0,43.4,40,19,5,7,12,1,2,5,3274.68
2551,0,14.9,35,32,6,1,27,3,1,5,3804.75
2552,0,36.2,40,16,4,4,26,1,7,5,8936.32
2553,1,44,42,9,1,4,30,1,1,5,10386.62
2555,0,45.4,32,23,0,1,7,2,4,5,10405.5
2556,1,30,32,15,6,2,5,1,2,5,7674.25
2557,0,68.1,35,31,0,4,29,1,2,5,3998.02
2558,1,76.5,40,12,3,7,10,1,1,5,11848.04
2559,0,19.4,44,16,0,7,28,1,3,5,4879.96
2560,0,66.9,34,17,0,6,10,1,7,5,8217.88
2561,0,48.6,45,23,3,5,8,1,4,5,6729.38
2562,1,16.4,39,4,1,6,4,1,1,5,10564.83
2563,0,81.9,43,54,1,0,4,1,7,5,7665.96
2564,0,52.2,24,5,2,7,23,1,3,5,4534.91
2565,0,37.8,29,35,2,3,12,1,2,5,2024.69
2566,0,34.2,30,13,1,8,5,5,2,5,3806.88
2567,0,57.7,43,64,1,10,7,1,4,5,7783.94
2569,0,43.7,36,9,4,1,11,1,3,5,4445.48
2570,0,62.7,46,62,5,0,15,1,2,5,1968.71
2571,1,45.5,44,30,5,8,23,2,1,5,12969.75
2572,1,28.5,33,33,1,5,13,1,7,5,13735.09
2573,0,36.8,37,7,2,3,19,1,7,5,11984.29
2574,0,63.4,43,15,6,5,18,1,2,5,5001.84
2575,1,29.5,35,36,0,8,4,1,1,5,9961.98
2576,1,46.1,44,25,3,1,17,3,7,5,15159.06
2577,0,82.6,34,30,3,0,27,1,7,5,7880.11
2579,0,50.4,42,17,1,7,1,2,1,5,4573.36
2580,0,56.4,38,27,1,8,26,1,1,5,4121.54
2581,1,29,41,16,0,3,10,1,1,5,11007.18
2582,0,51,43,24,5,4,6,2,2,5,1813.35
2583,0,79.7,44,33,0,1,28,2,1,5,6208.72
2584,0,75.3,44,18,3,5,22,2,1,5,4914.24
2585,0,31.5,26,22,1,8,5,1,4,5,5702.38
2587,0,55.9,35,8,2,4,31,3,2,5,2282.75
